Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
93173,KOGAN,KALED16DVDZB,,"Australia,New Zealand",China,39.486,666.027,LCD (LED),0.3,0.0,0.0,10.46,,,42.0,Approved,2020-09-15,,Single product class,Available,5.5,http://www.konka.com/cn/Index.aspx,,5.98048611880853,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1585
93178,Palsonic,TFTV1910M,,Australia,China,47.013,944.1792,LCD (LED),0.31,0.0,0.0,16.7,,,69.0,Approved,2020-09-11,,Single product class,Available,4.5,,,4.58612859428712,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1580
93181,Palsonic,TFTV2210M,,Australia,China,54.683,1277.7646,LCD (LED),0.31,0.0,0.0,19.61,,,81.0,Approved,2020-09-15,,Single product class,Available,4.5,,,4.69525265095677,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1584
93183,Palsonic,TFTV2210FL,,Australia,China,54.683,1277.7646,LCD (LED),0.32,0.0,0.0,22.35,,,92.0,Approved,2020-09-15,,Single product class,Available,4.0,,,4.12459120173885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1583
93185,Palsonic,TFTV2410FL,,Australia,China,59.801,1528.1584,LCD (LED),0.3,0.0,0.0,21.16,,,87.0,Approved,2020-09-15,,Single product class,Available,4.5,,,4.90915525132331,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1582
93186,Palsonic,TFTV2410M,,Australia,China,59.801,1528.1584,LCD (LED),0.31,0.0,0.0,21.8,,,90.0,Approved,2020-09-15,,Single product class,Available,4.5,,,4.75722815562183,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1581
93280,HISENSE,55K220PWG,,Australia,China,138.783,8230.1184,LCD (LED),0.33,0.0,0.0,95.82,,,380.0,Approved,2020-09-17,,Single product class,Available,4.5,,http://www.hisense.com.au,4.52322847238293,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1590
93283,BAUHN,ATVS55-915,,"Australia,New Zealand",China,139.11,8275.536,LCD (LED),0.36,0.0,0.0,116.41,,,433.0,Approved,2020-09-18,,Single product class,Unavailable,3.5,,http://www.tempoaustralia.com,3.96083867451512,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1591
93286,Palsonic,TFTV8055M,TFTV8055M/TFTV8055MW,Australia,China,80.039,2736.7112736,LCD (LED),0.339,0.0,0.0,23.51,,,96.0,Approved,2020-09-21,,Single product class,Available,6.0,,,6.4097534635037,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1593
93286,Palsonic,TFTV8055M/TFTV8055MW,TFTV8055M/TFTV8055MW,Australia,China,80.039,2736.7112736,LCD (LED),0.339,0.0,0.0,23.51,,,96.0,Approved,2020-09-21,,Single product class,Available,6.0,,,6.4097534635037,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1593
93286,Palsonic,TFTV8055MW,TFTV8055M/TFTV8055MW,Australia,China,80.039,2736.7112736,LCD (LED),0.339,0.0,0.0,23.51,,,96.0,Approved,2020-09-21,,Single product class,Available,6.0,,,6.4097534635037,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1593
93292,SONIQ,E32V15D-AU,SONIQ,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.36,0.0,0.0,33.0,,,139.0,Approved,2020-09-29,,Single product class,Unavailable,4.5,,http://www.soniqav.com,4.75154148092158,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1608
93292,SONIQ,E32V15D-NZ,SONIQ,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.36,0.0,0.0,33.0,,,139.0,Approved,2020-09-29,,Single product class,Unavailable,4.5,,http://www.soniqav.com,4.75154148092158,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1608
93292,SONIQ,SONIQ,SONIQ,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.36,0.0,0.0,33.0,,,139.0,Approved,2020-09-29,,Single product class,Unavailable,4.5,,http://www.soniqav.com,4.75154148092158,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1608
93321,Platinum,PT 3218LED,,Australia,China,80.86,2791.8,LCD (LED),0.0,0.0,0.0,24.0,,,90.0,Approved,2020-09-22,,Single product class,Available,6.0,,,6.77023630015202,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1595
93332,TCL,L55H8000CFS,,Australia,China,138.711,8221.2,LCD (LED),0.326,0.0,0.0,85.0,7.0,7.01172383841875,344.0,Approved,2020-09-22,,Single product class,Unavailable,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.96478478864108,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1594
93340,Platinum,PT2418 LED,,Australia,China,60.269,1554.0,LCD (LED),0.0,0.0,0.0,19.27,,,73.0,Approved,2020-09-28,,Single product class,Available,5.5,http://www.expressluck.com/,,5.74708233848202,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1604
93342,Platinum,PT4018LED,,Australia,China,99.742,4233.06,LCD (LED),0.0,0.0,0.0,37.85,,,141.0,Approved,2020-09-28,,Single product class,Available,6.0,http://www.expressluck.com/,,6.30670074248834,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1603
93343,Platinum,PT5518LED,,Australia,China,139.23,8319.57,LCD (LED),0.0,0.0,0.0,63.27,,,233.0,Approved,2020-09-23,,Single product class,Available,6.0,http://www.expressluck.com/,,6.75990278868443,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1599
93377,KOGAN,KALED32DVDZE,,"Australia,Fiji,New Zealand",China,80.039,2736.70931232,LCD (LED),0.3375,0.0,0.0,28.846,,,118.0,Approved,2020-10-28,,Single product class,Unavailable,5.0,,,5.48507066440618,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1631
93405,KOGAN,KALED24DVDZD,,"Australia,New Zealand",China,59.801,1528.1584,LCD (LED),0.3,0.0,0.0,28.61,,,112.0,Approved,2020-09-22,,Single product class,Available,3.5,http://www.konka.com/cn/Index.aspx,,3.77718997088894,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1597
93416,LG,55EG910T-TB,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.1184,OLED,0.22,0.0,0.0,75.6,7.0,7.03925766283106,319.0,Approved,2020-09-23,,Single product class,Available,5.0,,,5.30738803650673,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1598
93435,Sphere,OX195LED,,"Australia,New Zealand",China,49.389,1023.238044,LCD (LED),0.0,0.0,0.0,24.25,,,91.0,Approved,2020-09-28,,Single product class,Available,3.5,http://www.cmacgroup.hk/,http://www.coastrv.com.au/,3.5563065366843,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1602
93459,HISENSE,75K700UWD,,Australia,China,189.34,15318.517824,LCD (LED),0.49,0.0,0.0,167.61,,,678.0,Approved,2020-09-29,,Single product class,Available,4.5,,http://www.hisense.com.au,4.54708671248367,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1611
93492,Sphere,OX215LED,,"Australia,New Zealand",China,54.687,1277.919504,LCD (LED),0.0,0.0,0.0,24.51,,,92.0,Approved,2020-09-29,,Single product class,Available,4.0,http://www.cmacgroup.hk/,http://www.coastrv.com.au/,4.12494212823688,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1610
93493,JVC,LT-32N355A,,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.0,0.0,0.0,32.5,,,130.0,Approved,2020-09-29,,Single product class,Available,5.0,,,5.05104846305836,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1609
93495,Sphere,OX236LED,,"Australia,New Zealand",China,59.809,1528.497216,LCD (LED),0.502,0.0,0.0,31.05,,,116.0,Approved,2020-09-25,,Single product class,Available,3.5,http://www.cmacgroup.hk/,http://www.coastrv.com.au/,3.62061232355428,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1600
93505,JVC,LT-32ND36A,,"Australia,Fiji,New Zealand",China,80.039,2736.7112736,LCD (LED),0.0,0.0,0.0,33.64,,,135.0,Approved,2020-09-25,,Single product class,Available,4.5,,,4.88191819798651,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1601
93542,JVC,LT-39N550A,,"Australia,Fiji,New Zealand",China,97.799,4043.69133696,LCD (LED),0.0,0.0,0.0,41.0,,,165.0,Approved,2020-09-29,,Single product class,Available,5.0,,,5.42687754015699,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1607
93545,BAUHN,ATVS58-1115,,"Australia,New Zealand",China,146.477,9222.3364,LCD,0.43,0.0,0.0,158.0,,,579.0,Approved,2020-10-07,,Single product class,Unavailable,3.0,,http://www.tempoaustralia.com,3.10810329694906,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1612
93551,KOGAN,KALED49SMTZA,,"Australia,New Zealand",China,125.143,6910.12,LCD (LED),0.57,0.0,0.0,86.58,,,335.0,Approved,2020-10-09,,Single product class,Available,4.0,,,4.37129150901535,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1613
93574,HISENSE,65K3500PW,,Australia,China,163.896,11478.122496,LCD (LED),0.36,0.0,0.0,90.52,,,366.0,Approved,2020-10-13,,Single product class,Available,6.0,,http://www.hisense.com.au,6.08159650517857,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1615
93579,TECO,LED50FFRTIBF,,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.0,0.0,0.0,76.1,,,280.0,Approved,2020-10-20,,Single product class,Available,5.0,http://www.teco.com.au/,http://www.teco.com.au/,5.08262741821484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1621
93627,JVC,LT-55NU57A,,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.0,0.0,0.0,139.87,,,520.0,Approved,2020-10-13,,Single product class,Available,3.0,,,3.11759717805357,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1614
93840,SONIQ,S32V15A-AU,S32V15A-XX,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.302,0.0,0.0,32.9,,,143.0,Approved,2020-10-15,,Single product class,Available,4.5,,,4.62440046805284,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1619
93840,SONIQ,S32V15A-NZ,S32V15A-XX,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.302,0.0,0.0,32.9,,,143.0,Approved,2020-10-15,,Single product class,Available,4.5,,,4.62440046805284,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1619
93840,SONIQ,S32V15A-XX,S32V15A-XX,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.302,0.0,0.0,32.9,,,143.0,Approved,2020-10-15,,Single product class,Available,4.5,,,4.62440046805284,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1619
93842,SONIQ,E24Z15A-AU,E24Z15A-XX,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.374,0.0,0.0,20.1,,,102.0,Approved,2020-10-28,,Single product class,Available,4.0,,,4.19808803472542,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1630
93842,SONIQ,E24Z15A-NZ,E24Z15A-XX,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.374,0.0,0.0,20.1,,,102.0,Approved,2020-10-28,,Single product class,Available,4.0,,,4.19808803472542,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1630
93842,SONIQ,E24Z15A-XX,E24Z15A-XX,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.374,0.0,0.0,20.1,,,102.0,Approved,2020-10-28,,Single product class,Available,4.0,,,4.19808803472542,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1630
93910,KOGAN,KALED43UHDZA,,"Australia,Fiji,New Zealand",China,107.987,4982.7128,LCD (LED),0.324,0.0,0.0,79.51,,,307.0,Approved,2020-10-15,,Single product class,Unavailable,3.0,,,3.45370677003602,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1618
93921,Changhong,LED55D2200,,"Australia,Fiji,New Zealand",China,138.488,8195.53,LCD (LED),0.41,0.0,0.0,95.5,,,368.0,Approved,2020-10-15,,Single product class,Available,4.5,http://www.changhong.com.au/,http://www.changhong.com.au/,4.64963904590933,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1617
93926,Changhong,LED40D2300I,,"Australia,Fiji,New Zealand",China,100.305,4258.3,LCD (LED),0.38,0.0,0.0,45.2,,,185.0,Approved,2020-10-27,,Single product class,Available,5.0,http://www.changhong.com.au/,http://www.changhong.com.au/,5.11243449698781,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1629
93927,Changhong,LED39D2200,,"Australia,Fiji,New Zealand",China,97.829,4085.87,LCD (LED),0.37,0.0,0.0,35.7,,,148.0,Approved,2020-10-14,,Single product class,Available,5.5,http://www.changhong.com.au/,http://www.changhong.com.au/,5.95382458208318,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,unknown,AS/NZS 62087.1:2010,ATV1616
93978,SONIQ,E24Z15B-AU  REV.A,,"Australia,Fiji,New Zealand",China,59.827,1529.038,LCD (LED),0.316,0.0,0.0,23.02,,,90.0,Approved,2020-10-16,,Single product class,Available,4.5,,,4.75899666155714,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV1620
94098,SONIQ,50” FullHD LED LCD Smart TV,50” FullHD LED LCD Smart TV,"Australia,New Zealand",China,125.727,6754.5112,LCD (LED),0.0,0.0,0.0,104.0,,,382.0,Approved,2020-11-03,,Single product class,Available,3.5,,http://www.soniqav.com,3.69034529290958,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1645
